150506284190.76,1685344010.40,150515719994.10,7.46	-62685257693.78,-197018008910.84,206749939219.65,3.25
150416465989.13,4231888601.49,150475985199.61,7.48	-60521632533.06,-197716406120.28,206771964380.06,3.26
150281733386.64,6802075101.00,150435592913.95,7.50	-58316313191.89,-198403646884.78,206796517092.23,3.27
150104910069.32,9342704425.41,150395379426.70,7.51	-56138411653.54,-199058185414.04,206822828631.93,3.28
149882438331.45,11905406330.30,150354527767.11,7.53	-53953720030.25,-199690865074.96,206851264196.01,3.29
149618958181.47,14437139082.69,150313883697.42,7.55	-51727598205.12,-200311137153.69,206882324242.25,3.31
149309151115.63,16989354125.15,150272621460.00,7.56	-49529810000.89,-200899552435.05,206915036300.72,3.32
148955637398.05,19535172154.78,150231171411.85,7.58	-47325819596.14,-201465913265.55,206949866896.24,3.33
148562829333.33,22047977392.90,150189971591.46,7.60	-45080696423.77,-202018617454.35,206987417463.53,3.34
148122780254.92,24578840396.35,150148184889.72,7.62	-42864799887.97,-202540331117.66,207026512308.66,3.35
147639484187.85,27101075642.01,150106247678.80,7.63	-40643294361.88,-203039806162.52,207067719027.13,3.36
147113120302.06,29613944345.59,150064172488.68,7.65	-38416377731.55,-203516984062.37,207111035147.47,3.37
146543880354.61,32116711760.18,150021971869.70,7.67	-36184248480.76,-203971807563.45,207156458066.89,3.38
145931968589.02,34608647388.99,149979658388.60,7.68	-33911556150.61,-204410903409.14,207204756395.93,3.39
145277601631.16,37089025195.22,149937244624.65,7.70	-31669524719.43,-204820494446.77,207254417905.56,3.40
144581008381.70,39557123809.11,149894743165.72,7.72	-29422882920.11,-205207566177.96,207306177563.56,3.42
143842429905.25,42012226732.22,149852166604.44,7.74	-27171831667.28,-205572066516.48,207360032233.82,3.43
143053942776.95,44478461649.47,149809092163.10,7.75	-24916572488.28,-205913944678.50,207415978645.87,3.44
142231743396.08,46905293489.10,149766402730.34,7.77	-22657307526.07,-206233151189.41,207474013394.08,3.45
141368356694.50,49317004247.14,149723676091.71,7.79	-20394239542.04,-206529637891.08,207534132937.02,3.46
140454634168.60,51737262954.52,149680488499.54,7.80	-18127571918.73,-206803357949.32,207596333596.68,3.47
139509337704.68,54116480532.77,149637725096.49,7.82	-15857508662.60,-207054265861.71,207660611557.70,3.48
138513494256.24,56502514211.24,149594525980.28,7.84	-13584254406.58,-207282317465.79,207726962866.58,3.49
137487547758.81,58846478751.53,149551776486.22,7.86	-11344167463.68,-207484392629.18,207794281249.85,3.50
136410902326.50,61195524902.24,149508616947.62,7.87	-9065190138.44,-207666968984.64,207864734092.91,3.51
135294177535.17,63524957112.07,149465496523.47,7.89	-6783636212.89,-207826565296.07,207937247656.67,3.53
134149619310.75,65810877179.70,149422862763.30,7.91	-4499712840.27,-207963142826.86,208011817428.89,3.54
132954244727.02,68099272120.92,149379858261.86,7.92	-2249930683.76,-208075042567.06,208087206544.20,3.55
131719922565.15,70366049934.77,149336931078.66,7.94	38078196.30,-208165838693.12,208165842175.80,3.56
130447053273.08,72610555484.35,149294093906.54,7.96	2291476645.24,-208232615392.09,208245223182.30,3.57
129136048024.71,74832141358.29,149251359389.81,7.98	4582747998.55,-208277494021.33,208327905224.01,3.58
127787328561.20,77030168035.53,149208740120.64,7.99	6838950295.58,-208299019191.46,208411258422.55,3.59
126401327030.24,79204004046.58,149166248635.60,8.01	9132656053.57,-208297855338.92,208497966285.97,3.60
124978485823.20,81353026131.24,149123897412.08,8.03	11390844788.30,-208274011508.90,208585270848.64,3.61
123519257410.43,83476619392.69,149081698864.94,8.05	13649713991.97,-208227624520.32,208674527207.89,3.62
122008819951.19,85595230033.59,149039241645.90,8.06	15909060732.40,-208158669607.37,208765729817.18,3.63
120477858352.60,87665883122.53,148997387282.07,8.08	18205128084.39,-208065461597.82,208860391167.12,3.64
118911930672.45,89709308463.24,148955722552.72,8.10	20464818109.26,-207950937226.76,208955500223.70,3.66
117295188253.94,91745142128.80,148913841840.71,8.12	22724369901.55,-207813778729.72,209052537935.68,3.67
115660470637.22,93732091878.59,148872594912.43,8.13	24983578074.63,-207653967015.13,209151498179.03,3.68
113975274021.89,95709724246.20,148831160728.01,8.15	27242236630.35,-207471484435.68,209252374683.23,3.69
112273825200.46,97637929829.69,148790379953.04,8.17	29500138959.26,-207266314801.39,209355161030.16,3.70
110522290316.14,99555107741.39,148749440785.93,8.18	31720684335.15,-207042298935.60,209458147044.30,3.71
108738240764.21,101441080476.17,148708768445.80,8.20	33976472483.24,-206792078986.25,209564702690.75,3.72
106922237409.72,103295308898.71,148668374892.51,8.22	36230884280.87,-206519132468.26,209673148140.66,3.73
105093476946.54,105099206018.94,148628671535.89,8.24	38447388458.54,-206228398670.56,209781681987.50,3.74
103215587523.42,106888699912.93,148588867944.01,8.25	40698450453.12,-205910336719.79,209893855644.56,3.75
101307471156.16,108644898984.33,148549378279.99,8.27	42947510560.37,-205569522151.62,210007897710.96,3.76
99369721431.39,110367305614.68,148510214079.69,8.29	45158137128.44,-205211993991.78,210121916579.38,3.77
97402939655.09,112055432865.05,148471386765.35,8.31	47366420397.05,-204832431881.04,210237729562.35,3.78
95407734657.90,113708804578.72,148432907642.72,8.32	49608295734.39,-204424066233.67,210357271947.46,3.80
93384722599.76,115326955480.23,148394787898.27,8.34	51811239308.54,-204000069226.21,210476679855.48,3.81
91334526773.89,116909431270.93,148357038596.43,8.36	54011228774.77,-203554035578.38,210597859044.21,3.82
89236877970.87,118471068426.44,148319298960.35,8.38	56208060522.69,-203085967453.13,210720801640.70,3.83
87133956112.26,119980507814.73,148282327211.49,8.39	58401530392.45,-202595868559.69,210845499619.12,3.84
85005767664.48,121452971807.64,148245758445.68,8.41	60591433678.25,-202083744168.94,210971944799.60,3.85
82831312395.07,122902211654.42,148209243782.69,8.43	62777565132.23,-201549601129.11,211100128847.03,3.86
80654310394.68,124299128279.87,148173516784.80,8.45	64959718968.63,-200993447881.56,211230043269.89,3.87
78431898133.12,125671265187.70,148137873410.69,8.46	67102019277.98,-200424949714.45,211359507614.92,3.88
76208757188.89,126991073428.60,148103029688.19,8.48	69275672043.50,-199825168192.71,211492828673.51,3.89
73941112845.11,128284578128.77,148068298951.69,8.50	71444730056.64,-199203411276.19,211627853830.57,3.90
71674553399.14,129525811023.75,148034378866.28,8.52	73573545670.58,-198570423624.19,211762319029.69,3.91
69364446534.56,130739249789.37,148000600939.77,8.53	75732873853.82,-197905122032.69,211900697282.79,3.92
67034061420.26,131911945566.55,147967316572.44,8.55	77851715404.89,-197229337315.01,212038442479.67,3.93
64707473158.96,133032571141.68,147934857512.30,8.57	79965310831.40,-196532358777.95,212177800401.43,3.94
62338863495.15,134123228630.42,147902584021.09,8.59	82073460413.45,-195814207054.14,212318761743.94,3.95
59952126552.66,135172207360.88,147870832556.66,8.60	84175963975.80,-195074904408.19,212461317046.47,3.97
57547990572.65,136179219232.20,147839612315.65,8.62	86272620894.79,-194314474752.94,212605456690.48,3.98
55127187898.33,137143988678.42,147808932328.88,8.64	88363230105.56,-193532943666.01,212751170898.58,3.99
52690454766.52,138066252709.52,147778801459.32,8.66	90447590109.64,-192730338406.32,212898449733.33,4.00
50238531099.50,138945760949.41,147749228400.18,8.68	92525498982.87,-191906687930.91,213047283096.13,4.01
47772160297.14,139782275670.62,147720221672.97,8.69	94596754383.65,-191062022911.81,213197660726.09,4.02
45292089029.45,140575571825.96,147691789625.72,8.71	96626804191.64,-190210974960.04,213347027829.17,4.03
42799067029.50,141325437077.15,147663940431.11,8.73	98684263319.84,-189324728658.37,213500437256.10,4.04
40293846886.78,142031671820.30,147636682084.79,8.75	100700353528.61,-188432860158.93,213652764991.37,4.05
37777183840.98,142694089208.51,147610022403.63,8.76	102709230302.90,-187520806061.29,213806545024.45,4.06
35224761448.90,143318417714.37,147583714126.19,8.78	104744557648.47,-186572630402.18,213964410059.62,4.07
32687393424.82,143892253055.93,147558280616.24,8.80	106738293991.46,-185619978796.81,214121087080.97,4.08
30140869617.15,144421785818.97,147533468204.40,8.82	108724229897.84,-184647259887.08,214279184128.29,4.09
27560618242.67,144911460805.23,147509047690.73,8.83	110702170150.19,-183654516340.38,214438690184.82,4.10
24998004231.80,145351552894.85,147485504862.41,8.85	112671919225.58,-182641792572.91,214599594072.82,4.11
22428538126.26,145746973289.91,147462603888.75,8.87	114633281306.69,-181609134766.13,214761884452.62,4.12
19827459672.21,146100872770.12,147440134228.25,8.89	116553034930.73,-180574596008.30,214922764441.38,4.13
17246545871.08,146406227425.79,147418542841.59,8.90	118497184893.93,-179502551595.11,215087770124.06,4.14
14635476071.47,146669011232.31,147397408442.96,8.92	120432362096.96,-178410721554.43,215254127500.09,4.15
12046224629.08,146884012857.89,147377151421.28,8.94	122325802949.15,-177318163388.56,215418971157.71,4.16
9428306843.00,147055443434.65,147357376516.03,8.96	124210195122.15,-176206588637.26,215585097934.58,4.17
6833831976.09,147179908833.31,147338477064.41,8.98	126117599337.42,-175056393510.80,215755393377.88,4.18
4212212125.14,147259853670.45,147320084285.98,8.99	127983167471.44,-173906624443.03,215924072722.78,4.19
1589919508.35,147293813302.38,147302394010.42,9.01	129839120759.88,-172738007655.40,216093999380.96,4.20
-1006547727.00,147282134976.56,147285574383.85,9.03	131685271208.68,-171550602684.25,216265161167.11,4.21
-3627818117.44,147224606750.46,147269297197.76,9.05	133521430672.31,-170344470868.61,216437545736.15,4.22
-6247389882.75,147121151514.54,147253737145.49,9.06	135347410868.08,-169119675365.58,216611140582.50,4.23
-8838828680.04,146973501701.96,147239040661.68,9.08	137163023390.88,-167876281165.62,216785933039.32,4.24
-11452666469.74,146778792003.85,147224920958.98,9.10	138937048555.84,-166636269074.60,216958866222.40,4.25
-14062443275.92,146538331477.14,147211531148.19,9.12	140731546956.87,-165356197599.71,217135995158.58,4.26
-16667372020.56,146252205224.42,147198875074.09,9.14	142484457624.21,-164080275082.04,217311199286.79,4.27
-19266667441.87,145920511412.15,147186956368.76,9.15	144226632586.72,-162786656299.99,217487510024.45,4.28
-21834159575.43,145547279033.31,147175884432.08,9.17	145988167143.88,-161452250596.65,217668036626.31,4.29
-24419915175.63,145125240445.16,147165443197.28,9.19	147708136886.34,-160123145358.96,217846540899.96,4.30
-26997702178.56,144658005364.87,147155748916.12,9.21	149416830168.64,-158776562147.55,218026112713.68,4.31
-29566744549.13,144145723667.78,147146804365.37,9.22	151114067780.72,-157412576944.44,218206738808.69,4.32
-32126269056.23,143588558071.37,147138612106.03,9.24	152799670537.21,-156031267567.19,218388405770.32,4.33
-34675505467.93,142986684083.66,147131174482.83,9.26	154473459294.62,-154632713682.39,218571100027.49,4.34
-37188858738.07,142346842606.40,147124555442.83,9.28	156106205035.23,-153241981395.95,218751576251.82,4.35
-39715340796.54,141656562736.53,147118625812.35,9.30	157756043707.40,-151809483871.01,218936266341.13,4.36
-42229251431.55,140922175037.05,147113456534.89,9.31	159364914040.69,-150385566237.27,219118676428.33,4.37
-44729834304.25,140143905492.79,147109049088.28,9.33	160990099495.09,-148919460169.30,219305307169.14,4.38
-47216337035.67,139321992586.90,147105404732.29,9.35	162574404061.09,-147462693684.53,219489596301.32,4.39
-49688011396.39,138456687235.44,147102524508.39,9.37	164146278929.87,-145989777348.61,219674795952.61,4.40
-52144113495.36,137548252719.65,147100409239.56,9.38	165733283660.54,-144474064900.04,219864223423.56,4.41
-54583903967.80,136596964615.96,147099059530.17,9.40	167279562409.33,-142968830465.80,220051217866.69,4.42
-57006648162.08,135603110723.70,147098475765.79,9.42	168812901630.55,-141447717471.86,220239080398.84,4.43
-59411616325.70,134566990990.62,147098658113.19,9.44	170306101733.66,-139938401974.38,220424419325.22,4.44
-61798083790.38,133488917436.09,147099606520.28,9.46	171813295107.27,-138386093773.22,220613959951.38,4.45
-64165331156.04,132369214072.10,147101320716.13,9.47	173307047101.22,-136818191562.92,220804325404.85,4.46
-66489730641.72,131219798474.21,147103772189.64,9.49	174760879143.38,-135263204719.69,220992080016.47,4.47
-68816607392.32,130018254795.86,147107008783.23,9.51	176227492870.71,-133664687770.94,221184036495.40,4.48
-71122146137.84,128776120894.43,147111009050.54,9.53	177654348458.79,-132079829554.51,221373324728.76,4.49
-73405650312.86,127493767803.22,147115771848.28,9.54	179067598683.19,-130480319080.68,221563351133.62,4.50
-75666429524.25,126171578120.18,147121295815.00,9.56	180492402691.45,-128836776754.61,221757575910.84,4.51
-77903799729.29,124809945915.36,147127579371.30,9.58	181877714893.68,-127208004919.06,221949047509.63,4.52
-80117083412.92,123409276636.20,147134620720.16,9.60	183248946872.76,-125564891220.82,222141212829.30,4.53
-82305609763.85,121969987010.46,147142417847.24,9.62	184605942067.60,-123907542119.71,222334056862.23,4.54
-84468714849.73,120492504946.97,147150968521.32,9.63	185924262770.68,-122266581814.15,222524040308.77,4.55
-86584919225.36,118992306495.69,147160175463.43,9.65	187252582320.33,-120581342415.39,222718184538.96,4.56
-88695483536.09,117440130998.62,147170218348.26,9.67	188566200823.41,-118882195861.95,222912961906.51,4.57
-90778684054.05,115851108279.27,147181006818.54,9.69	189841483158.18,-117200522685.34,223104798795.13,4.58
-92833886017.82,114225709827.38,147192537782.11,9.70	191125510072.54,-115474152509.66,223300784813.47,4.59
-94860462403.04,112564417784.20,147204807932.40,9.72	192371441923.66,-113765975260.97,223493777977.97,4.59
-96838356332.98,110884529295.14,147217682682.06,9.74	193602614087.73,-112044836990.68,223687321227.36,4.60
-98806127921.23,109153278192.08,147231413274.69,9.76	194818882116.09,-110310852282.50,223881399317.27,4.61
-100743446830.39,107387637606.12,147245871894.22,9.78	196020102116.42,-108564137458.68,224075996875.79,4.62
-102649718576.35,105588131032.22,147261054385.33,9.79	197206130774.60,-106804810585.38,224271098403.84,4.63
-104506133841.48,103773421089.95,147276797002.12,9.81	198376825376.95,-105032991477.80,224466688275.60,4.64
-106348880800.76,101908111948.73,147293406941.82,9.83	199532043832.68,-103248801704.99,224662750738.88,4.65
-108158854726.23,100010561718.66,147310727073.67,9.85	200650683752.31,-101485742501.36,224855626616.99,4.66
-109918241802.02,98100399232.28,147328572281.08,9.86	201774819344.55,-99677406481.67,225052578488.76,4.67
-111661335693.63,96140367230.29,147347290779.51,9.88	202862681409.41,-97890890854.33,225246296353.28,4.68
-113353428651.83,94169467219.77,147366510251.07,9.90	203955184098.97,-96058906536.13,225444074319.47,4.69
-115027500427.40,92149257678.29,147386605718.55,9.92	205011731184.88,-94249429970.21,225638571554.45,4.70
-116650215346.63,90119938016.82,147407177466.26,9.94	206052569946.13,-92428767899.22,225833431353.23,4.71
-118253198588.90,88041927802.28,147428626893.31,9.95	207077570729.30,-90597046865.51,226028638008.33,4.72
-119804527669.70,85956577195.99,147450527341.92,9.97	208086604632.74,-88754395064.67,226224175699.42,4.73
-121334434036.57,83823213590.24,147473306125.44,9.99	209079543529.15,-86900942347.36,226420028493.99,4.73
-122812447965.82,81684289343.53,147496510131.31,10.01	210056260088.28,-85036820220.88,226616180348.08,4.74
-124267369555.31,79498087748.60,147520592094.39,10.02	211016627799.93,-83162161850.48,226812615107.05,4.75
-125670219824.74,77308113453.24,147545072965.85,10.04	211960520997.14,-81277102060.21,227009316506.36,4.76
-127035010431.35,75093699924.64,147570178707.17,10.06	212870473170.02,-79417632347.54,227202549887.36,4.77
-128361314757.60,72855495360.95,147595902147.01,10.08	213781360501.40,-77512370610.54,227399731080.53,4.78
-129661267453.21,70571652496.68,147622499686.48,10.09	214658691834.19,-75633347650.44,227593403368.32,4.79
-130908970611.75,68287621106.24,147649442203.40,10.11	215519693573.63,-73744842013.82,227787269270.51,4.80
-132116967747.36,65981794266.67,147676979727.40,10.13	216380330894.66,-71810400910.56,227985046169.74,4.81
-133284875429.64,63654849264.45,147705104357.21,10.15	217208011599.56,-69903160964.30,228179254569.37,4.82
-134412321322.25,61307470237.85,147733808013.61,10.17	218019020075.54,-67986850911.63,228373608395.50,4.83
-135498944308.75,58940348011.55,147763082441.14,10.18	218813244733.04,-66061610482.27,228568091495.97,4.84
-136544394616.42,56554179928.74,147792919209.88,10.20	219575786311.27,-64164855811.42,228758944427.34,4.84
-137548333938.29,54149669680.93,147823309717.22,10.22	220336440535.87,-62222344857.78,228953635541.39,4.85
-138510435553.12,51727527135.27,147854245189.80,10.24	221079984225.82,-60271329101.38,229148407231.94,4.86
-139430384443.41,49288468159.47,147885716685.36,10.25	221792505069.57,-58349712547.88,229339495637.92,4.87
-140307877411.32,46833214444.32,147917715094.77,10.27	222501840271.54,-56382282645.93,229534378080.04,4.88
-141142623192.49,44362493323.80,147950231143.99,10.29	223180606636.98,-54444852471.14,229725543071.42,4.89
-141926715533.43,41901715891.17,147982925963.54,10.31	223855319821.69,-52461592280.00,229920470765.49,4.90
-142675571355.30,39402398565.89,148016443932.10,10.32	224499930392.38,-50508926871.67,230111647771.05,4.91
-143380881365.63,36889820478.80,148050450847.48,10.34	225127483011.72,-48548935431.51,230302806623.64,4.92
-144036068671.78,34389789428.60,148084593038.45,10.36	225737882537.31,-46581763959.72,230493931256.39,4.93
-144654008761.05,31853051295.10,148119543367.68,10.38	226331034947.46,-44607559836.32,230685005526.88,4.93
-145222252183.81,29330579577.66,148154599752.08,10.39	226906847362.89,-42626471815.70,230876013218.40,4.94
-145751960448.85,26772680064.48,148190453041.07,10.41	227465228068.49,-40638650020.75,231066938041.25,4.95
-146232456028.72,24230753515.64,148226382982.68,10.43	228006086535.07,-38644245936.69,231257763634.12,4.96
-146669027408.56,21680270073.57,148262732038.21,10.45	228519243535.86,-36682705256.25,231444735371.36,4.97
-147065214439.60,19096360409.07,148299859335.87,10.46	229025138681.10,-34675718019.53,231635315891.31,4.98
-147413021315.47,16530951185.23,148337018981.92,10.48	229503849721.37,-32702138596.40,231822015575.98,4.99
-147716454762.39,13959253928.47,148374565804.96,10.50	229974440887.81,-30683178083.66,232012286051.79,5.00
-147975390842.51,11382028655.42,148412488933.06,10.52	230418376837.40,-28698162915.17,232198649735.71,5.00
-148189718366.64,8800038160.08,148450777368.13,10.53	230844978645.06,-26707712735.84,232384823267.83,5.01
-148360809101.78,6188170302.51,148489808165.50,10.55	231254169318.65,-24711979003.01,232570790800.36,5.02
-148485188983.78,3598919393.78,148528797101.27,10.57	231645873122.95,-22711114375.19,232756536430.35,5.03
-148564130422.52,1033140635.87,148567722698.35,10.59	232020015599.77,-20705272703.39,232942044201.21,5.04
-148599169244.95,-1560234455.67,148607359951.80,10.60	232376523588.03,-18694609022.15,233127298104.16,5.05
-148589237194.08,-4154526362.12,148647305724.70,10.62	232715325243.82,-16679279540.20,233312282079.87,5.06
-148534300969.40,-6748959987.46,148687548319.89,10.64	233036350060.52,-14659441630.74,233496980019.99,5.07
-148434340455.78,-9342758930.96,148728075933.85,10.66	233339528888.83,-12635253821.40,233681375768.79,5.07
-148291021584.35,-11909231382.85,148768467339.89,10.67	233619264641.97,-10647483370.58,233861774802.94,5.08
-148101455306.48,-14499453394.21,148809526619.19,10.69	233886909819.21,-8615154914.94,234045524372.90,5.09
-147866883723.33,-17086713675.64,148850835020.44,10.71	234131696404.99,-6619716578.24,234225258904.87,5.10
-147590357701.74,-19644418696.77,148891963760.51,10.73	234363553180.48,-4579882196.34,234408298445.92,5.11
-147266336759.94,-22223466133.92,148933731537.55,10.74	234573146408.26,-2577402224.50,234587305747.99,5.12
-146901359684.67,-24771512222.91,148975290887.50,10.76	234765233780.52,-571671253.55,234765929811.05,5.13
-146492479438.70,-27313614885.87,149017046307.57,10.78	234939759584.39,1437154269.67,234944155164.51,5.13
-146034983900.56,-29874591773.78,149059410157.45,10.79	235096669504.46,3448916918.75,235121966306.85,5.14
-145538120663.53,-32402461939.38,149101522815.85,10.81	235235910640.57,5463458299.82,235299347707.32,5.15
-144997645847.26,-34922116152.03,149143794700.90,10.83	235357431525.54,7480619063.83,235476283807.68,5.16
-144413682374.28,-37432801409.50,149186213432.28,10.85	235461182142.76,9500238919.30,235652759023.93,5.17
-143786366178.06,-39933766062.24,149228766565.32,10.86	235547113943.79,11522156645.34,235828757748.09,5.18
-143115846208.06,-42424260038.38,149271441594.34,10.88	235615179865.79,13546210104.99,236004264350.03,5.19
-142402284430.87,-44903535069.85,149314225956.21,10.90	235664490120.89,15530870147.44,236175696953.51,5.19
-141645855827.53,-47370844919.49,149357107033.78,10.92	235697055993.98,17558669798.75,236350183180.24,5.20
-140846748386.71,-49825445609.15,149400072159.49,10.93	235711507586.28,19546684126.12,236520586141.94,5.21
-140005163094.01,-52266595648.70,149443108618.92,10.95	235708406746.25,21577584230.39,236693990528.01,5.22
-139130452242.70,-54669114894.71,149485768100.61,10.97	235687842317.38,23568317016.11,236863303580.76,5.23
-138204989550.42,-57081304694.06,149528908516.74,10.98	235649895853.63,25560157886.64,237032054977.84,5.24
-137237727287.62,-59477843986.72,149572082008.58,11.00	235593194411.66,27594474279.90,237203727339.76,5.25
-136239314942.39,-61834045789.06,149614839352.98,11.02	235520019153.67,29588071356.13,237371298578.24,5.25
-135189639991.47,-64197276302.00,149658040364.08,11.04	235429363354.96,31582296974.78,237538263469.12,5.26
-134110180191.82,-66519087388.54,149700799657.47,11.05	235321197445.71,33576990952.77,237704607209.71,5.27
-132990820969.29,-68822740584.45,149743541041.47,11.07	235195493392.11,35571992417.15,237870314996.39,5.28
-131819827594.81,-71130758660.09,149786687574.98,11.09	235052224710.75,37567139820.67,238035372026.47,5.29
-130621165897.29,-73395821521.72,149829354924.91,11.10	234894897262.92,39520706986.38,238196345565.72,5.30
-129383528205.28,-75640656879.18,149871966504.62,11.12	234716793310.66,41515664406.10,238360071012.57,5.30
-128107245619.29,-77864586590.56,149914509721.64,11.14	234521055160.61,43510282650.22,238523101627.38,5.31
-126779050959.57,-80089297007.43,149957404810.01,11.16	234312288511.36,45462859826.41,238682048279.77,5.32
-125426134646.71,-82269171011.27,149999772504.14,11.17	234081591424.18,47456322515.89,238843660142.80,5.33
-124035642531.95,-84426129427.17,150042033938.38,11.19	233838560075.11,49407451899.19,239001189288.20,5.34
-122607953598.77,-86559515720.07,150084176538.93,11.21	233572837641.08,51399111847.69,239161324595.85,5.35
-121158586947.80,-88647281707.70,150125759766.12,11.22	233295482811.76,53348157618.18,239317379689.88,5.35
-119658057676.43,-90731835117.59,150167628571.22,11.24	232994681428.36,55337363384.93,239475980758.61,5.36
-118121534476.79,-92790889810.01,150209341050.70,11.26	232682956975.41,57283685692.38,239630505389.70,5.37
-116549442744.79,-94823814268.71,150250884711.50,11.28	232354215478.33,59228422852.26,239784252035.27,5.38
-114958795446.74,-96809649863.26,150291825982.69,11.29	232008450349.12,61171416899.99,239937206949.97,5.39
-113317239984.28,-98788729196.82,150332996690.60,11.31	231645656580.29,63112509459.48,240089356412.96,5.39
-111641455480.94,-100739831706.61,150373961423.44,11.33	231265830755.36,65051541760.69,240240686729.81,5.40
-109949525436.36,-102642883114.32,150414293196.16,11.34	230868971059.18,66988354657.37,240391184234.42,5.41
-108207041844.38,-104536531253.58,150454811392.80,11.36	230455077288.05,68922788645.15,240540835290.94,5.42
-106450046840.49,-106381555596.75,150494677126.89,11.38	230024150859.56,70854683879.78,240689626295.70,5.43
-104661414736.59,-108196865462.24,150534293204.30,11.39	229576194822.28,72783880195.61,240837543679.15,5.44
-102822722304.18,-110000149835.17,150574052166.38,11.41	229121284299.03,74669262107.45,240981454934.83,5.44
-100972006081.62,-111754056545.55,150613130790.56,11.43	228639646780.74,76592644830.69,241127603816.29,5.45
-99091181358.96,-113476606099.66,150651924498.20,11.45	228140998490.77,78512849826.41,241272838877.96,5.46
-97180775775.49,-115167269715.15,150690421706.12,11.46	227636497262.80,80388967328.31,241414086072.43,5.47
-95241326646.25,-116825527361.14,150728610902.33,11.48	227104219347.97,82302409032.63,241557473447.26,5.48
-93273380821.48,-118450867948.19,150766480649.87,11.50	226566827234.07,84171597547.08,241696886691.87,5.48
-91277494541.93,-120042789516.22,150804019590.62,11.51	226013186427.94,86037129624.44,241835373990.91,5.49
-89254233290.18,-121600799420.28,150841216449.18,11.53	225430743467.19,87939282177.25,241975902622.60,5.50
-87204171637.66,-123124414513.97,150878060036.64,11.55	224844300318.81,89796957731.11,242112480065.81,5.51
-85127893087.82,-124613161330.57,150914539254.41,11.56	224241659411.61,91650517422.93,242248094233.09,5.52
-83025989915.12,-126066576261.62,150950643098.04,11.58	223622840766.85,93499808991.45,242382732871.12,5.52
-80899063000.12,-127484205732.90,150986360660.97,11.60	222987865990.14,95344680096.65,242516383779.67,5.53
-78770022904.82,-128851551429.31,151021319071.73,11.62	222336758277.20,97184978338.68,242649034813.46,5.54
-76595126873.00,-130196670389.54,151056236022.27,11.63	221654859026.44,99060401416.87,242783524274.00,5.55
-74397053177.72,-131504709392.88,151090734706.12,11.65	220986244808.10,100851246449.46,242911288961.21,5.56
-72199441129.02,-132762350801.38,151124455630.62,11.67	220286893441.31,102676911391.97,243040868075.76,5.56
-69957142827.55,-133995397886.01,151158091041.22,11.68	219571517926.58,104497393657.81,243169399320.43,5.57
-67717025523.33,-135178045586.84,151190937408.32,11.70	218840149486.23,106312540837.36,243296870852.15,5.58
-65433070473.16,-136334556711.36,151223668998.04,11.72	218092820961.29,108122200577.95,243423270893.87,5.59
-63153017935.58,-137440726162.53,151255601160.60,11.73	217329566815.34,109926220603.79,243548587736.36,5.60
-60830031099.61,-138519245951.99,151287389370.98,11.75	216567529740.17,111685419473.29,243670120984.67,5.60
-58512668340.14,-139547541527.37,151318368688.72,11.77	215772878442.57,113477834482.49,243793260756.38,5.61
-56177740916.64,-140536610339.19,151348859989.51,11.78	214980200470.61,115225389665.26,243912642185.47,5.62
-53825917263.95,-141486141026.47,151378854110.70,11.80	214154305886.82,117005605106.35,244033559897.34,5.63
-51433121583.45,-142405099061.92,151408646498.99,11.82	213312680564.59,118779427899.87,244153337437.50,5.64
-49049375810.59,-143274246263.82,151437613920.30,11.83	212474172391.10,120508358189.45,244269397032.87,5.64
-46650780763.18,-144102988198.34,151466057430.39,11.85	211620695167.48,122230884328.45,244384344234.41,5.65
-44238027226.24,-144891060530.97,151493968443.16,11.87	210732826304.31,123984922480.49,244500685243.82,5.66
-41811811031.09,-145638210942.29,151521338524.22,11.88	209849215568.08,125694066417.59,244613351244.63,5.67
-39372832839.54,-146344199235.44,151548159393.88,11.90	208950774557.88,127396379861.71,244724873664.71,5.68
-36921797925.40,-147008797439.41,151574422930.21,11.92	208017090889.06,129129316297.22,244837681800.28,5.68
-34459415953.61,-147631789908.20,151600121171.99,11.93	207088810914.64,130817387811.34,244946860685.79,5.69
-31986400756.73,-148212973415.73,151625246321.65,11.95	206145853204.11,132498205010.07,245054865538.60,5.70
-29503470109.26,-148752157246.41,151649790748.12,11.97	205188271260.19,134171628302.43,245161686452.17,5.71
-27011345499.49,-149249163281.37,151673746989.66,11.98	204216120091.85,135837518449.83,245267313606.97,5.72
-24510751899.40,-149703826080.20,151697107756.62,12.00	203229456213.42,137495736585.12,245371737272.01,5.72
-22002417532.25,-150115992958.17,151719865934.17,12.02	202228337643.43,139146144231.85,245474947806.53,5.73
-19513308758.22,-150481894969.98,151741787034.59,12.03	201212823903.22,140788603323.47,245576935661.48,5.74
-16991750936.61,-150809109388.90,151763325854.98,12.05	200182976015.20,142422976222.55,245677691381.19,5.75
-14464646488.88,-151093448190.99,151784241883.97,12.07	199138856500.84,144049125740.11,245777205604.90,5.75
-11932734259.82,-151334810258.53,151804528729.88,12.09	198080529378.42,145666915154.88,245875469068.34,5.76
-9423190031.53,-151531264175.50,151823978781.34,12.10	197008060160.39,147276208232.62,245972472605.25,5.77
-6883917583.10,-151686871469.57,151842995549.74,12.12	195945813706.38,148841393750.53,246066093565.64,5.78
-4342057543.53,-151799277872.43,151861365153.56,12.14	194845573299.66,150433483789.43,246160578646.33,5.79
